CID,카테고리명,KDC분류,KDC분류명
104833,일반,37,교육학
104834,자전거,37,교육학
104835,체조,37,교육학
104836,축구,37,교육학
104837,캠핑/야외활동,37,교육학
104838,풋볼,37,교육학
104839,하키,37,교육학
97857,어드벤처,37,교육학
97858,언어,70,언어
104840,기호언어,70,언어
104841,문법,70,언어
104842,손글씨,70,언어
104843,어휘/철자법,70,언어
104844,일반,70,언어
104845,작문,70,언어
104846,저널,70,언어
97859,여행,98,여행
97860,역사,90,역사
104847,고대,90,역사
104848,군사/전쟁,90,역사
104849,기념물/국립공원,90,역사
104850,기타,90,역사
104851,르네상스,90,역사
104852,멕시코,90,역사
104853,미국,90,역사
104854,선사시대,90,역사
104855,아시아,90,역사
104856,아프리카,93,지리
104857,유럽,90,역사
104858,일반,90,역사
104859,중동,90,역사
104860,중세,90,역사
104861,캐나다,90,역사
104862,탐험/발견,90,역사
104863,현대,90,역사
104864,호주/오세아니아,90,역사
104865,홀로코스트,90,역사
97861,예술,60,예술
104866,기법,60,예술
104867,드로잉,60,예술
104868,만화,60,예술
104869,역사,90,역사
104870,일반,60,예술
104871,조작,60,예술
104872,패션,60,예술
104873,회화,60,예술
97862,요리/음식,37,교육학
97863,운송수단,37,교육학
104874,기차,37,교육학
104875,선박,37,교육학
104876,오토바이,37,교육학
104877,일반,37,교육학
104878,자동차,37,교육학
104879,항공,37,교육학
97864,원예,37,교육학
97865,유머,37,교육학
104880,농담/수수께끼,37,교육학
104881,일반,37,교육학
104882,카툰,37,교육학
97866,음악,67,음악(음반)
104883,대중음악,67,음악(음반)
104884,락,67,음악(음반)
104885,랩/힙합,67,음악(음반)
104886,악기,67,음악(음반)
104887,악보,67,음악(음반)
104888,역사,90,역사
104889,음악이론,67,음악(음반)
104890,일반,67,음악(음반)
104891,재즈,67,음악(음반)
104892,클래식,67,음악(음반)
97867,의류,37,교육학
97868,인형,37,교육학
97869,재활용/친환경적 삶,37,교육학
97870,전기/자서전,99,전기
104893,과학/기술,99,전기
104894,대중예술,60,예술
104895,문학,80,문학
104896,문화유산,99,전기
104897,미국 대통령/대통령 일가,99,전기
104898,사회운동가,99,전기
104899,스포츠/레크레이션,99,전기
104900,여성,99,전기
104901,역사,90,역사
104902,예술,60,예술
104903,왕족,99,전기
104904,음악,67,음악(음반)
104905,일반,99,전기
104906,정치,99,전기
104907,종교,20,종교
97871,제2외국어 학습,70,언어
104908,스페인어,77,스페인어
104909,영어 (제2외국어),74,영어
104910,일반,70,언어
104911,프랑스어,76,프랑스어
97872,종교,20,종교
104912,기독교,23,기독교
104913,성경 이야기,20,종교
106003,구약,20,종교
106004,신약,20,종교
106005,일반,20,종교
104914,성서 공부,20,종교
104915,성서 전기,99,전기
104916,성서 주석/해석,20,종교
104917,성서 참고자료,20,종교
104918,유대교,20,종교
104919,이슬람,20,종교
104920,일반,20,종교
97873,지역/사람,37,교육학
104921,극지방,37,교육학
104922,기타,37,교육학
104923,멕시코,37,교육학
104924,미국,37,교육학
104925,아시아,37,교육학
104926,아프리카,93,지리
104927,유럽,37,교육학
104928,일반,37,교육학
104929,중동,37,교육학
104930,캐나다,37,교육학
104931,캐러비언/라틴 아메리카,37,교육학
104932,호주/오세아니아,37,교육학
97874,직업,37,교육학
97875,참고자료,37,교육학
104933,백과사전,3,
104934,사전,37,교육학
104935,연감,37,교육학
104936,유의어,37,교육학
104937,일반,37,교육학
104938,지도,37,교육학
97876,책/도서관,37,교육학
97877,철학,10,철학
97878,컴퓨터,53,공학
104939,소프트웨어,53,공학
104940,엔터테인먼트/게임,53,공학
104941,인터넷,53,공학
104942,일반,53,공학
104943,프로그래밍,53,공학
97879,학교/교육,37,교육학
97880,학습,37,교육학
104944,시험준비,37,교육학
104945,일반,37,교육학
104946,Book Notes,37,교육학
97881,호기심/궁금증,37,교육학
97882,휴일/기념일,37,교육학
104947,기타 비종교,20,종교
104948,기타 종교,20,종교
104949,발렌타인데이,37,교육학
104950,부활절/사순절,37,교육학
104951,생일,37,교육학
104952,유월절,37,교육학
104953,일반,37,교육학
104954,추수감사절,37,교육학
104955,콴자(Kwanzaa),37,교육학
104956,크리스마스,37,교육학
104957,하누카(Hanukkah),37,교육학
104958,할로윈,37,교육학
104959,Patriotic Holidays,37,교육학
97883,Media Tie-In,37,교육학
90859,컴퓨터,53,공학
97884,가상세계,53,공학
97885,경영 정보 시스템,53,공학
97886,계산기,53,공학
97887,광 데이터 처리,53,공학
97888,교육 소프트웨어,53,공학
97889,구매자 가이드,53,공학
97890,기계이론,53,공학
97891,기업 애플리케이션,53,공학
104960,기업정보 수집 툴,53,공학
104961,일반,53,공학
104962,협업 소프트웨어,53,공학
97892,네트워킹,53,공학
104963,네트워크 프로토콜,53,공학
104964,보안,53,공학
104965,인트라넷/엑스트라넷,53,공학
104966,일반,53,공학
104967,LAN,53,공학
104968,Vendor ,53,공학
97893,대화/음성 처리,33,사회문제
97894,데스크탑 애플리케이션,53,공학
104969,개인재무 어플리케이션,32,경제학
104970,데이터베이스,53,공학
104971,스프레드시트,53,공학
104972,워드프로세싱,53,공학
104973,이메일 클라이언트,53,공학
104974,일반,53,공학
104975,프로젝트 관리 소프트웨어,53,공학
104976,프리젠테이션 소프트웨어,53,공학
104977,Suites,53,공학
97895,데이터 모델링/디자인,60,예술
97896,데이터 전송 시스템,53,공학
104978,광대역,53,공학
104979,무선(Wireless),53,공학
104980,일반,53,공학
104981,전자문서교환,53,공학
97897,데이터 프로세싱,53,공학
97898,데이터베이스 관리,53,공학
104982,데이터 마이닝 ,53,공학
104983,데이터 웨어하우징 ,53,공학
104984,일반,53,공학
97899,디지털 미디어,53,공학
104985,그래픽 어플리케이션,53,공학
104986,비디오/애니메이션,53,공학
104987,오디오,53,공학
104988,일반,53,공학
104989,전자출판,53,공학
104990,포토그래피,53,공학
97900,로직 설계,53,공학
97901,마이크로프로세서,53,공학
97902,문서관리,53,공학
97903,문서화/기술문서 작성,53,공학
97904,바이오 정보과학,40,자연과학
97905,보안,53,공학
104991,바이러스,53,공학
104992,암호,53,공학
104993,일반,53,공학
97906,사용자 인터페이스,53,공학
97907,사이버네틱스,53,공학
97908,사회이슈,53,공학
97909,소프트웨어 개발/엔지니어링,53,공학
104994,시스템 분석/설계,53,공학
104995,일반,53,공학
104996,툴,53,공학
104997,품질 보증/시험,37,교육학
104998,프로젝트 관리,53,공학
97910,수학/통계 소프트웨어,41,수학
97911,시스템 관리,53,공학
104999,리눅스/유닉스 관리,53,공학
105000,시스템관리 일반,53,공학
105001,윈도우 관리,53,공학
105002,이메일 관리,53,공학
105003,재난/복구,53,공학
105004,저장/검색,53,공학
97912,시스템 구조,53,공학
105005,분산 시스템/컴퓨팅,53,공학
105006,시스템구조 일반,53,공학
97913,신경회로망,53,공학
97914,쌍방향/멀티미디어,53,공학
97915,역사,90,역사
97916,영상처리,53,공학
97917,온라인 서비스,53,공학
105007,리소스 디렉토리,53,공학
105008,일반,53,공학
97918,운영체제(OS),53,공학
105009,가상화,53,공학
105010,리눅스,53,공학
105011,매킨토시,53,공학
105012,윈도우 서버/NT,53,공학
105013,윈도우 워크스테이션,53,공학
105014,유닉스,53,공학
105015,일반,53,공학
105016,DOS,53,공학
105017,Mainframe/Midrange,53,공학
97919,웹,53,공학
105018,검색엔진,53,공학
105019,브라우저,53,공학
105020,블로그,53,공학
105021,사이트 디렉토리,53,공학
105022,사이트 디자인,60,예술
105023,소셜네트워킹,53,공학
105024,웹프로그래밍,53,공학
105025,일반,53,공학
105026,팟캐스팅/웹캐스팅,53,공학
105027,페이지 디자인,60,예술
105028,UCC,53,공학
97920,유틸리티,53,공학
97921,인공지능(AI),53,공학
97922,인터넷,53,공학
105029,보안,53,공학
105030,어플리케이션 개발,53,공학
105031,일반,53,공학
97923,자격증,53,공학
105032,자격증 일반,53,공학
105033,A+,53,공학
105034,MCSE,53,공학
97924,자연 언어 처리(NPL),70,언어
97925,전문가 시스템,53,공학
97926,전자상거래(E-Commerce),53,공학
97927,전자출판,53,공학
97928,정보이론,53,공학
97929,정보통신기술(IT),53,공학
97930,참고자료,53,공학
97931,컴파일러 ,53,공학
97932,컴퓨터 공학,53,공학
97933,컴퓨터 그래픽,53,공학
97934,컴퓨터 비전/패턴 인식,53,공학
97935,컴퓨터 시물레이션,53,공학
97936,컴퓨터 엔지니어링,53,공학
97937,컴퓨터 일반,53,공학
97938,컴퓨터 활용능력,53,공학
97939,클라이언트/서버 컴퓨팅 ,53,공학
97940,키보드,53,공학
97941,프로그래밍,53,공학
105035,객체지향,53,공학
105036,게임,53,공학
105037,마이크로소프트 프로그래밍,53,공학
108986,모바일 디바이스,53,공학
105038,병렬처리,53,공학
105039,알고리즘,53,공학
105040,애플 프로그래밍,53,공학
105041,오픈소스,53,공학
105042,일반,53,공학
97942,프로그래밍 언어,70,언어
105043,객체지향,70,언어
105044,어셈블리 언어,70,언어
105045,일반,70,언어
105046,Ada,70,언어
105047,BASIC,70,언어
105048,C,70,언어
105049,C#,70,언어
105050,C++,70,언어
105051,COBOL,70,언어
105052,FORTRAN,70,언어
105053,HTML,70,언어
105054,Java,70,언어
105055,JavaScript,70,언어
105056,LISP,70,언어
105057,Pascal,70,언어
105058,Perl,70,언어
105059,PHP,70,언어
105060,Prolog,70,언어
105061,Python,70,언어
105062,RPG,70,언어
105063,Ruby,70,언어
105064,SQL,70,언어
105065,UML,70,언어
105066,VBScript,70,언어
105067,Visual BASIC,70,언어
105068,XML,70,언어
97943,하드웨어,53,공학
105069,네트워크 하드웨어,53,공학
105070,일반,53,공학
105071,주변장치,53,공학
105072,중앙 컴퓨터/소형 컴퓨터,53,공학
105073,휴대용 장치,53,공학
105074,PC,53,공학
97944,홈 엔터테인먼트,53,공학
97945,CAD-CAM,53,공학
97946,CD-DVD 기술,53,공학
90860,한국관련도서,-1,매핑불가
97947,어린이,37,교육학
97948,역사,90,역사
97949,예술,60,예술
97950,한국문학,80,문학
97951,한국문화,-1,매핑불가
97952,한국어,71,한국어
97953,한국역사,90,역사
97954,한국요리,-1,매핑불가
97955,한국학,-1,매핑불가
97956,화보,-1,매핑불가
25557,해외잡지,5,일반 연속간행물
25562,건축/인테리어,5,
25581,리빙/요리/웨딩,5,
117383,미술/디자인/사진,60,예술
25609,시사/경제/교양,5,
114501,어린이,37,교육학
25666,엔터테인먼트,5,일반 연속간행물
117379,여행/스포츠/취미,98,여행
25639,영화/음악,67,음악(음반)
29725,정기구독,5,
184022,라이프 스타일,5,
29726,시사/경제,5,
33663,어린이,37,교육학
183856,여행/관광,98,여행
126752,영화/음악,67,음악(음반)
68355,예술/디자인,60,예술
126749,컴퓨터/과학/게임,40,자연과학
68337,패션/연예/교양,5,
25649,주간지,5,
186039,중국/아시아,5,
25662,컴퓨터/과학/게임,40,자연과학
25627,패션/미용,5,
116581,해외잡지 과월호 특가,5,
126992,기타 과월호,5,
120489,National Geographic 특가,5,
120488,Time USA 특가,5,
90861,ELT/어학/사전,-1,매핑불가
97957,과학기술 영어,74,영어
97958,독학교재,-1,매핑불가
97959,독해,-1,매핑불가
97960,듣기,-1,매핑불가
97961,리더스,-1,매핑불가
105081,논픽션 리더스,-1,매핑불가
107196,일반,-1,매핑불가
105082,픽션 리더스,-1,매핑불가
105083,ELT 단계별 리더스,-1,매핑불가
97962,문법,-1,매핑불가
97963,발음,-1,매핑불가
97964,비도서 교재(카드/오디오/비디오),-1,매핑불가
97965,비즈니스 영어,74,영어
97966,사전/자료,-1,매핑불가
105084,사전,-1,매핑불가
105085,유의어,-1,매핑불가
105086,이중언어/다중언어,70,언어
97967,선생님을 위한 자료,-1,매핑불가
97968,시험 대비 테스트,37,교육학
97969,아카데미 영어,74,영어
97970,어휘,-1,매핑불가
97971,여행/커뮤니케이션 영어,74,영어
97972,워크북,-1,매핑불가
97973,작문,-1,매핑불가
97974,제2외국어,70,언어
107494,고대/라틴어,70,언어
108993,고대/중세 영어,74,영어
107495,그리스어(현대),70,언어
105087,기타 언어,70,언어
108998,노르웨이어,70,언어
105088,독일어,75,독일어
107498,러시아어,79,서양어
109001,베트남어,70,언어
109000,스웨덴어,70,언어
105089,스페인어,77,스페인어
107501,아랍어,70,언어
107500,아프리카어,93,지리
107497,영어,74,영어
105090,이탈리아어,78,이탈리아어
107499,인도/동아시아어,70,언어
107492,일반,70,언어
105091,일본어,73,일본어
105092,중국어,72,동양어
108994,체코어,70,언어
108999,페르시아어,70,언어
105093,프랑스어,76,프랑스어
108996,핀란드어,70,언어
107493,한국어,71,한국어
107496,히브리어,70,언어
108997,힌두어,70,언어
108995,Baltic Languages,70,언어
97975,회화,-1,매핑불가
97976,ELT 교수법/이론,-1,매핑불가
97977,ELT 시험/수험서,37,교육학
105094,고등학교 입학시험,37,교육학
105095,기타 ELT 시험,37,교육학
105096,대학원 가이드,37,교육학
105097,대학입학/가이드,37,교육학
105098,케임브리지 Young Learners 영어시험,74,영어
105099,케임브리지 Young Learners 영어시험,74,영어
105100,케임브리지 Young Learners 영어시험,74,영어
106006,Level 1 Cambridge Starters,74,영어
106007,Level 2 Cambridge Movers,74,영어
106008,Level 3 Cambridge Flyers,74,영어
105101,ACT,37,교육학
105102,AP,37,교육학
105103,BEC,37,교육학
105104,CAE,37,교육학
142088,Cambridge IGCSE,37,교육학
105105,CCSE,37,교육학
105106,CEELT,37,교육학
105107,CEIBT,37,교육학
105108,CLEP ,37,교육학
105109,CPA,37,교육학
105110,CPE,37,교육학
105111,FCE,37,교육학
105112,GED,37,교육학
105113,GMAT ,37,교육학
105114,GRE,37,교육학
105115,IELTS,37,교육학
105116,KET,37,교육학
105117,LSAT ,37,교육학
105118,MAT,37,교육학
105119,MCAT,37,교육학
105120,NTE,37,교육학
105121,OIBEC,37,교육학
105122,PET,37,교육학
105123,PSAT/NMSQT ,37,교육학
105124,SAT,37,교육학
